claim_id,claim,evidence,label
1784,"Many lines of evidence, including simple accounting, demonstrate beyond a shadow of a doubt that the increase in atmospheric CO2 is due to human fossil fuel burning.","The introduction includes this statement: There is strong evidence that the warming of the Earth over the last half-century has been caused largely by human activity, such as the burning of fossil fuels and changes in land use, including agriculture and deforestation.",SUPPORTS
1784,"Many lines of evidence, including simple accounting, demonstrate beyond a shadow of a doubt that the increase in atmospheric CO2 is due to human fossil fuel burning.","The spatial and temporal fingerprint of warming can be traced to increasing greenhouse gas concentrations in the atmosphere, which are a direct result of burning fossil fuels, broad-scale deforestation and other human activity.""",SUPPORTS
1784,"Many lines of evidence, including simple accounting, demonstrate beyond a shadow of a doubt that the increase in atmospheric CO2 is due to human fossil fuel burning.","Human activities, primarily the burning of fossil fuels (coal, oil, and natural gas), and secondarily the clearing of land, have increased the concentration of carbon dioxide, methane, and other heat-trapping (""greenhouse"") gases in the atmosphere...There is international scientific consensus that most of the warming observed over the last 50 years is attributable to human activities.",SUPPORTS
1785,"Global surface temperatures have continued to rise steadily beneath short-term natural cooling effects, and the rise in global heat content has not slowed at all.",El Niño events cause short-term (approximately 1 year in length) spikes in global average surface temperature while La Niña events cause short term cooling.,SUPPORTS
1785,"Global surface temperatures have continued to rise steadily beneath short-term natural cooling effects, and the rise in global heat content has not slowed at all.","The 2013 annual report stated that ""While the rate at which surface air temperatures are rising has slowed in recent years, heat continues to be trapped in the Earth system, mostly as increased ocean heat content.",SUPPORTS
1785,"Global surface temperatures have continued to rise steadily beneath short-term natural cooling effects, and the rise in global heat content has not slowed at all.","Natural climate variability can appear to slow down surface warming over short periods, but does not refute long-term climate change trends.",SUPPORTS
1785,"Global surface temperatures have continued to rise steadily beneath short-term natural cooling effects, and the rise in global heat content has not slowed at all.","Throughout this period ocean heat storage continued to progress steadily upwards, and in subsequent years surface temperatures have spiked upwards.",SUPPORTS
1785,"Global surface temperatures have continued to rise steadily beneath short-term natural cooling effects, and the rise in global heat content has not slowed at all.","Globally, these effects are estimated to have led to a slight cooling, dominated by an increase in surface albedo.",SUPPORTS
1786,CFCs contribute to global waerming at a small level.,Hydrofluorocarbons are included in the Kyoto Protocol because of their very high Global Warming Potential and are facing calls to be regulated under the Montreal Protocol[dubious – discuss] due to the recognition of halocarbon contributions to climate change.,REFUTES
1786,CFCs contribute to global waerming at a small level.,"Although CFCs are greenhouse gases, they are regulated by the Montreal Protocol, which was motivated by CFCs' contribution to ozone depletion rather than by their contribution to global warming.",REFUTES
1786,CFCs contribute to global waerming at a small level.,"For example, nitrogen trifluoride has a high global warming potential (GWP) but is only present in very small quantities.",REFUTES
1786,CFCs contribute to global waerming at a small level.,"However, the hydrochlorofluorocarbons, or HCFCs, and hydrofluorocarbons, or HFCs, are now thought to contribute to anthropogenic global warming.",REFUTES
1786,CFCs contribute to global waerming at a small level.,"They are, however, greenhouse gases, with a high global warming potential (GWP), comparable to that of CFCs and HCFCs.",REFUTES
1789,"CO2 limits won't cool the planet, but they can make the difference between continued accelerating global warming to catastrophic levels vs. slowing and eventually stopping the warming at hopefully safe levels.","One of the targets that has been suggested is to limit the future increase in global mean temperature (global warming) to below 2 °C, relative to the pre-industrial level.",SUPPORTS
1789,"CO2 limits won't cool the planet, but they can make the difference between continued accelerating global warming to catastrophic levels vs. slowing and eventually stopping the warming at hopefully safe levels.","The scientists raise the possibility that even if greenhouse gas emissions are substantially reduced to limit warming to 2 degrees, that might be the ""threshold"" at which self-reinforcing climate feedbacks add additional warming until the climate system stabilizes in a hothouse climate state.",SUPPORTS
1789,"CO2 limits won't cool the planet, but they can make the difference between continued accelerating global warming to catastrophic levels vs. slowing and eventually stopping the warming at hopefully safe levels.","Thresholds and boundaries The threshold, or tipping point, is the value at which a very small increment for the control variable (like CO2) triggers a larger, possibly catastrophic, change in the response variable (global warming) through feedbacks in the natural Earth System itself.",SUPPORTS
1789,"CO2 limits won't cool the planet, but they can make the difference between continued accelerating global warming to catastrophic levels vs. slowing and eventually stopping the warming at hopefully safe levels.","The current trajectory of global greenhouse gas emissions is not consistent with limiting global warming to below 1.5 or 2 °C, relative to pre-industrial levels.",SUPPORTS
